country,t_value,value,run,country_name
1,79.59976810252657,-0.014041783529339297,7,Afghanistan
1,79.59976810252657,-0.016001472168687376,8,Afghanistan
1,79.59976810252657,-0.01770523966343305,9,Afghanistan
1,79.59976810252657,-0.0078091224767498635,10,Afghanistan
1,85.65001485234708,-0.027129016600182507,1,Afghanistan
1,85.65001485234708,-0.0034638324598280177,2,Afghanistan
1,85.65001485234708,-0.02381537740826615,3,Afghanistan
1,85.65001485234708,-0.02523010059606616,4,Afghanistan
1,85.65001485234708,-0.016739821126712302,5,Afghanistan
1,85.65001485234708,-0.030938822656768325,6,Afghanistan
1,85.65001485234708,-0.013677516321310762,7,Afghanistan
1,85.65001485234708,-0.01528169459324095,8,Afghanistan
1,85.65001485234708,-0.017572808773272414,9,Afghanistan
1,85.65001485234708,-0.007626928405115474,10,Afghanistan
1,91.70026160216759,-0.02691140295778211,1,Afghanistan
1,91.70026160216759,-0.004420419142232639,2,Afghanistan
1,91.70026160216759,-0.02333367804407949,3,Afghanistan
1,91.70026160216759,-0.023571308205983212,4,Afghanistan
1,91.70026160216759,-0.016799745674249383,5,Afghanistan
1,91.70026160216759,-0.030517836861800957,6,Afghanistan
1,91.70026160216759,-0.013353716054658026,7,Afghanistan
1,91.70026160216759,-0.014608620520749972,8,Afghanistan
1,91.70026160216759,-0.017459728898110954,9,Afghanistan
1,91.70026160216759,-0.00754810463866655,10,Afghanistan
1,97.75050835198809,-0.026760837152109626,1,Afghanistan
1,97.75050835198809,-0.005369499440411173,2,Afghanistan
1,97.75050835198809,-0.022947577082663314,3,Afghanistan
1,97.75050835198809,-0.022005168717581066,4,Afghanistan
1,97.75050835198809,-0.01683310265195103,5,Afghanistan
1,97.75050835198809,-0.030056586315206038,6,Afghanistan
1,97.75050835198809,-0.013069173181173573,7,Afghanistan
1,97.75050835198809,-0.013981756032280922,8,Afghanistan
1,97.75050835198809,-0.017362929975689924,9,Afghanistan
1,97.75050835198809,-0.007563860445809603,10,Afghanistan
1,103.80075510180859,-0.026677790453232958,1,Afghanistan
1,103.80075510180859,-0.006304121774495262,2,Afghanistan
1,103.80075510180859,-0.02265678279759715,3,Afghanistan
1,103.80075510180859,-0.020536423553833876,4,Afghanistan
1,103.80075510180859,-0.016835767781701337,5,Afghanistan
1,103.80075510180859,-0.02956324339216708,6,Afghanistan
1,103.80075510180859,-0.012822503169464617,7,Afghanistan
1,103.80075510180859,-0.013400553759108697,8,Afghanistan
1,103.80075510180859,-0.01727928948371596,9,Afghanistan
1,103.80075510180859,-0.0076649246024063505,10,Afghanistan
1,109.85100185162909,-0.02666260055826847,1,Afghanistan
1,109.85100185162909,-0.00721736158907961,2,Afghanistan
1,109.85100185162909,-0.02246060865951159,3,Afghanistan
1,109.85100185162909,-0.019169261449215165,4,Afghanistan
1,109.85100185162909,-0.016804368565557157,5,Afghanistan
1,109.85100185162909,-0.029046619775526625,6,Afghanistan
1,109.85100185162909,-0.012612150365481566,7,Afghanistan
1,109.85100185162909,-0.01286441684662898,8,Afghanistan
1,109.85100185162909,-0.017205666330690574,9,Afghanistan
1,109.85100185162909,-0.007841664326939779,10,Afghanistan
1,115.90124860144961,-0.02671546088311394,1,Afghanistan
1,115.90124860144961,-0.008102396530802584,2,Afghanistan
1,115.90124860144961,-0.022357963192003675,3,Afghanistan
1,115.90124860144961,-0.01790725492546283,4,Afghanistan
1,115.90124860144961,-0.016736326942885314,5,Afghanistan
1,115.90124860144961,-0.028516012776480387,6,Afghanistan
1,115.90124860144961,-0.012436394049462876,7,Afghanistan
1,115.90124860144961,-0.012372703403474922,8,Afghanistan
1,115.90124860144961,-0.0171389373667453,9,Afghanistan
1,115.90124860144961,-0.008084209246430774,10,Afghanistan
1,121.95149535127011,-0.02683640967729624,1,Afghanistan
1,121.95149535127011,-0.008952585030297385,2,Afghanistan
1,121.95149535127011,-0.022347342324378596,3,Afghanistan
1,121.95149535127011,-0.01675330208426206,4,Afghanistan
1,121.95149535127011,-0.016629891337916404,5,Afghanistan
1,121.95149535127011,-0.027981038312159978,6,Afghanistan
1,121.95149535127011,-0.01229335669542867,7,Afghanistan
1,121.95149535127011,-0.011924731358848783,8,Afghanistan
1,121.95149535127011,-0.017076036106155955,9,Afghanistan
1,121.95149535127011,-0.008382578341547473,10,Afghanistan
1,128.0017421010906,-0.027025319064218525,1,Afghanistan
1,128.0017421010906,-0.009761547281762394,2,Afghanistan
1,128.0017421010906,-0.022426824421112157,3,Afghanistan
1,128.0017421010906,-0.01570957490305397,4,Afghanistan
1,128.0017421010906,-0.01648415715093183,5,Afghanistan
1,128.0017421010906,-0.027451453742372317,6,Afghanistan
1,128.0017421010906,-0.012181014400983872,7,Afghanistan
1,128.0017421010906,-0.011519783638727566,8,Afghanistan
1,128.0017421010906,-0.01701399317674595,9,Afghanistan
1,128.0017421010906,-0.008726807737721734,10,Afghanistan
1,134.05198885091113,-0.027281884136537198,1,Afghanistan
1,134.05198885091113,-0.010523247492013079,2,Afghanistan
1,134.05198885091113,-0.0225940681543704,3,Afghanistan
1,134.05198885091113,-0.01477747516612836,4,Afghanistan
1,134.05198885091113,-0.016299074928173493,5,Afghanistan
1,134.05198885091113,-0.02693697411394695,6,Afghanistan
1,134.05198885091113,-0.012097209416333646,7,Afghanistan
1,134.05198885091113,-0.011157113560548245,8,Afghanistan
1,134.05198885091113,-0.01694997793859719,9,Afghanistan
1,134.05198885091113,-0.00910707717172514,10,Afghanistan
1,140.10223560073163,-0.02760561226408803,1,Afghanistan
1,140.10223560073163,-0.011232076163280362,2,Afghanistan
1,140.10223560073163,-0.02284631336934644,3,Afghanistan
1,140.10223560073163,-0.013957599082078116,4,Afghanistan
1,140.10223560073163,-0.01607544565302948,5,Afghanistan
1,140.10223560073163,-0.026447085625520478,6,Afghanistan
1,140.10223560073163,-0.01203966466293653,7,Afghanistan
1,140.10223560073163,-0.010835950336590829,8,Afghanistan
1,140.10223560073163,-0.016881340647414964,9,Afghanistan
1,140.10223560073163,-0.009513832971721078,10,Afghanistan
1,146.15248235055213,-0.02799581279871092,1,Afghanistan
1,146.15248235055213,-0.011882931083882428,2,Afghanistan
1,146.15248235055213,-0.02318038507245703,3,Afghanistan
1,146.15248235055213,-0.013249711530830717,4,Afghanistan
1,146.15248235055213,-0.015814902830459138,5,Afghanistan
1,146.15248235055213,-0.02599086029778451,6,Afghanistan
1,146.15248235055213,-0.012006000094998017,7,Afghanistan
1,146.15248235055213,-0.010555504568909708,8,Afghanistan
1,146.15248235055213,-0.0168056544786271,9,Afghanistan
1,146.15248235055213,-0.00993790544378538,10,Afghanistan
1,152.20272910037264,-0.028451587385422153,1,Afghanistan
1,152.20272910037264,-0.01247129563174644,2,Afghanistan
1,152.20272910037264,-0.02359270064952109,3,Afghanistan
1,152.20272910037264,-0.012652730749803762,4,Afghanistan
1,152.20272910037264,-0.015519881283561812,5,Afghanistan
1,152.20272910037264,-0.025576775906433327,6,Afghanistan
1,152.20272910037264,-0.011993750721892982,7,Afghanistan
1,152.20272910037264,-0.010314973613639745,8,Afghanistan
1,152.20272910037264,-0.016720756678901418,9,Afghanistan
1,152.20272910037264,-0.010370618658574693,10,Afghanistan
1,158.25297585019314,-0.028971821111548803,1,Afghanistan
1,158.25297585019314,-0.012993312950865123,2,Afghanistan
1,158.25297585019314,-0.02407928039492159,3,Afghanistan
1,158.25297585019314,-0.012164724110970575,4,Afghanistan
1,158.25297585019314,-0.015193572840551409,5,Afghanistan
1,158.25297585019314,-0.02521254520238722,6,Afghanistan
1,158.25297585019314,-0.012000386077414323,7,Afghanistan
1,158.25297585019314,-0.010113546690110161,8,Afghanistan
1,158.25297585019314,-0.01662478807422483,9,Afghanistan
1,158.25297585019314,-0.010803890776310277,10,Afghanistan
1,164.30322260001364,-0.02955517474357154,1,Afghanistan
1,164.30322260001364,-0.01344585454304531,2,Afghanistan
1,164.30322260001364,-0.02463576140351704,3,Afghanistan
1,164.30322260001364,-0.01178291546122217,4,Afghanistan
1,164.30322260001364,-0.014839869356491883,5,Afghanistan
1,164.30322260001364,-0.024904958304628924,6,Afghanistan
1,164.30322260001364,-0.012023330893225562,7,Afghanistan
1,164.30322260001364,-0.009950409610672412,8,Afghanistan
1,164.30322260001364,-0.01651623013984549,9,Afghanistan
1,164.30322260001364,-0.011230323233465164,10,Afghanistan
1,170.35346934983417,-0.030200078314470205,1,Afghanistan
1,170.35346934983417,-0.013826581829158725,2,Afghanistan
1,170.35346934983417,-0.025257414844883287,3,Afghanistan
1,170.35346934983417,-0.011503704300538785,4,Afghanistan
1,170.35346934983417,-0.014463293780844974,5,Afghanistan
1,170.35346934983417,-0.02465974190678029,6,Afghanistan
1,170.35346934983417,-0.012059986709712804,7,Afghanistan
1,170.35346934983417,-0.00982474901066383,8,Afghanistan
1,170.35346934983417,-0.016393938828869303,9,Afghanistan
1,170.35346934983417,-0.011643277336339714,10,Afghanistan
1,176.40371609965467,-0.03090472633137129,1,Afghanistan
1,176.40371609965467,-0.014133999277371773,2,Afghanistan
1,176.40371609965467,-0.025939166604587997,3,Afghanistan
1,176.40371609965467,-0.011322696859959472,4,Afghanistan
1,176.40371609965467,-0.01406892024275963,5,Afghanistan
1,176.40371609965467,-0.02448143859431899,6,Afghanistan
1,176.40371609965467,-0.012107754138147606,7,Afghanistan
1,176.40371609965467,-0.009735755964593624,8,Afghanistan
1,176.40371609965467,-0.01625717436448909,9,Afghanistan
1,176.40371609965467,-0.012036937059943603,10,Afghanistan
1,182.45396284947518,-0.03166707487343201,1,Afghanistan
1,182.45396284947518,-0.014367497771652082,2,Afghanistan
1,182.45396284947518,-0.026675621239978624,3,Afghanistan
1,182.45396284947518,-0.011234748918566254,4,Afghanistan
1,182.45396284947518,-0.0136622843745626,5,Afghanistan
1,182.45396284947518,-0.024373309133276178,6,Afghanistan
1,182.45396284947518,-0.012164055474132084,7,Afghanistan
1,182.45396284947518,-0.009682628884479742,8,Afghanistan
1,182.45396284947518,-0.016105626226740638,9,Afghanistan
1,182.45396284947518,-0.012406357129284631,10,Afghanistan
1,188.50420959929568,-0.032484840842508446,1,Afghanistan
1,188.50420959929568,-0.014527387002598417,2,Afghanistan
1,188.50420959929568,-0.027461089158839817,3,Afghanistan
1,188.50420959929568,-0.01123401997057602,4,Afghanistan
1,188.50420959929568,-0.013249285323619173,5,Afghanistan
1,188.50420959929568,-0.0243372600745817,6,Afghanistan
1,188.50420959929568,-0.012226357354015026,7,Afghanistan
1,188.50420959929568,-0.009664575609230664,8,Afghanistan
1,188.50420959929568,-0.01593943260897347,9,Afghanistan
1,188.50420959929568,-0.01274749575764611,10,Afghanistan
1,194.55445634911618,-0.03335550361379891,1,Afghanistan
1,194.55445634911618,-0.014614915803855252,2,Afghanistan
1,194.55445634911618,-0.028289616888774516,3,Afghanistan
1,194.55445634911618,-0.011314038125407225,4,Afghanistan
1,194.55445634911618,-0.01283608110741151,5,Afghanistan
1,194.55445634911618,-0.02437379843482264,6,Afghanistan
1,194.55445634911618,-0.012292193143520983,7,Afghanistan
1,194.55445634911618,-0.009680814609912167,8,Afghanistan
1,194.55445634911618,-0.015759193682108874,9,Afghanistan
1,194.55445634911618,-0.013057231725554286,10,Afghanistan
1,200.60470309893668,-0.03427630931012164,1,Afghanistan
1,200.60470309893668,-0.01463227952971155,2,Afghanistan
1,200.60470309893668,-0.02915502026389505,3,Afghanistan
1,200.60470309893668,-0.011467774900752181,4,Afghanistan
1,200.60470309893668,-0.012428979140562166,5,Afghanistan
1,200.60470309893668,-0.024482014580185618,6,Afghanistan
1,200.60470309893668,-0.012359184751259309,7,Afghanistan
1,200.60470309893668,-0.009730575254435095,8,Afghanistan
1,200.60470309893668,-0.015565978085981022,9,Afghanistan
1,200.60470309893668,-0.013333365797468008,10,Afghanistan
1,206.65494984875718,-0.03524427789182473,1,Afghanistan
1,206.65494984875718,-0.014582613770706361,2,Afghanistan
1,206.65494984875718,-0.030050920314052258,3,Afghanistan
1,206.65494984875718,-0.011687728856797447,4,Afghanistan
1,206.65494984875718,-0.012034323900465174,5,Afghanistan
1,206.65494984875718,-0.024659593773614222,6,Afghanistan
1,206.65494984875718,-0.012425063568973514,7,Afghanistan
1,206.65494984875718,-0.009813097096327272,8,Afghanistan
1,206.65494984875718,-0.015361322165868156,9,Afghanistan
1,206.65494984875718,-0.013574606783247456,10,Afghanistan
1,212.7051965985777,-0.0362562132148581,1,Afghanistan
1,212.7051965985777,-0.014469973931041165,2,Afghanistan
1,212.7051965985777,-0.030970781601121447,3,Afghanistan
1,212.7051965985777,-0.011966016824283332,4,Afghanistan
1,212.7051965985777,-0.0116583837958351,5,Afghanistan
1,212.7051965985777,-0.02490285616468757,6,Afghanistan
1,212.7051965985777,-0.012487690255111742,7,Afghanistan
1,212.7051965985777,-0.009927628175408012,8,Afghanistan
1,212.7051965985777,-0.015147221587465391,9,Afghanistan
1,212.7051965985777,-0.013780542850805308,10,Afghanistan
1,218.7554433483982,-0.03730871616285632,1,Afghanistan
1,218.7554433483982,-0.01429930044034397,2,Afghanistan
1,218.7554433483982,-0.03190795270757464,3,Afghanistan
1,218.7554433483982,-0.012294471305313914,4,Afghanistan
1,218.7554433483982,-0.011307239356431978,5,Afghanistan
1,218.7554433483982,-0.025206824326857682,6,Afghanistan
1,218.7554433483982,-0.012545073098179378,7,Afghanistan
1,218.7554433483982,-0.010073422342886867,8,Afghanistan
1,218.7554433483982,-0.014926115093268303,9,Afghanistan
1,218.7554433483982,-0.01395159897798351,10,Afghanistan
1,224.80569009821872,-0.03839820090604669,1,Afghanistan
1,224.80569009821872,-0.014076369638068242,2,Afghanistan
1,224.80569009821872,-0.032855708545506124,3,Afghanistan
1,224.80569009821872,-0.01266474247855992,4,Afghanistan
1,224.80569009821872,-0.010986674870141502,5,Afghanistan
1,224.80569009821872,-0.02556531679672902,6,Afghanistan
1,224.80569009821872,-0.012595384720889446,7,Afghanistan
1,224.80569009821872,-0.010249735649112543,8,Afghanistan
1,224.80569009821872,-0.01470086030538477,9,Afghanistan
1,224.80569009821872,-0.014088981689147864,10,Afghanistan
1,230.85593684803922,-0.039520914281520644,1,Afghanistan
1,230.85593684803922,-0.013807730646064956,2,Afghanistan
1,230.85593684803922,-0.03380729412023619,3,Afghanistan
1,230.85593684803922,-0.01306840312400774,4,Afghanistan
1,230.85593684803922,-0.010702075554299709,5,Afghanistan
1,230.85593684803922,-0.025971065463449225,6,Afghanistan
1,230.85593684803922,-0.012636976914770401,7,Afghanistan
1,230.85593684803922,-0.010455821858297135,8,Afghanistan
1,230.85593684803922,-0.014474701631474081,9,Afghanistan
1,230.85593684803922,-0.014194612449480587,10,Afghanistan
1,236.90618359785972,-0.04067295822721901,1,Afghanistan
1,236.90618359785972,-0.013500628827584474,2,Afghanistan
1,236.90618359785972,-0.034755969352387436,3,Afghanistan
1,236.90618359785972,-0.013497054700272598,4,Afghanistan
1,236.90618359785972,-0.010458332261712444,5,Afghanistan
1,236.90618359785972,-0.026415854109975975,6,Afghanistan
1,236.90618359785972,-0.012668393426953277,7,Afghanistan
1,236.90618359785972,-0.010690927180392024,8,Afghanistan
1,236.90618359785972,-0.014251230488736461,9,Afghanistan
1,236.90618359785972,-0.014271051282589098,10,Afghanistan
1,242.95643034768023,-0.04185031513739902,1,Afghanistan
1,242.95643034768023,-0.013162916712662995,2,Afghanistan
1,242.95643034768023,-0.03569505453664375,3,Afghanistan
1,242.95643034768023,-0.013942432762452495,4,Afghanistan
1,242.95643034768023,-0.010259755589521025,5,Afghanistan
1,242.95643034768023,-0.02689067493695023,6,Afghanistan
1,242.95643034768023,-0.012688380555607594,7,Afghanistan
1,242.95643034768023,-0.01095428433522106,8,Afghanistan
1,242.95643034768023,-0.014034338222210556,9,Afghanistan
1,242.95643034768023,-0.014321412330939004,10,Afghanistan
1,249.00667709750073,-0.043048875942032674,1,Afghanistan
1,249.00667709750073,-0.012802953543761944,2,Afghanistan
1,249.00667709750073,-0.03661797599495181,3,Afghanistan
1,249.00667709750073,-0.014396509902368793,4,Afghanistan
1,249.00667709750073,-0.0101100010834511,5,Afghanistan
1,249.00667709750073,-0.02738589951659734,6,Afghanistan
1,249.00667709750073,-0.012695895447148643,7,Afghanistan
1,249.00667709750073,-0.011245106087307947,8,Afghanistan
1,249.00667709750073,-0.013828162254400159,9,Afghanistan
1,249.00667709750073,-0.01434927319095429,10,Afghanistan
1,255.05692384732123,-0.04426447064827625,1,Afghanistan
1,255.05692384732123,-0.012429494854818715,2,Afghanistan
1,255.05692384732123,-0.03751831146730007,3,Afghanistan
1,255.05692384732123,-0.014851594426627451,4,Afghanistan
1,255.05692384732123,-0.010012007014759156,5,Afghanistan
1,255.05692384732123,-0.027891460338068982,6,Afghanistan
1,255.05692384732123,-0.012690112026095695,7,Afghanistan
1,255.05692384732123,-0.011562578410898404,8,Afghanistan
1,255.05692384732123,-0.013637026159595646,9,Afghanistan
1,255.05692384732123,-0.014358579923747297,10,Afghanistan
1,261.1071705971417,-0.045492901020631596,1,Afghanistan
1,261.1071705971417,-0.012051573734783022,2,Afghanistan
1,261.1071705971417,-0.03838983477490991,3,Afghanistan
1,261.1071705971417,-0.015300423061005528,4,Afghanistan
1,261.1071705971417,-0.009967945957181826,5,Afghanistan
1,261.1071705971417,-0.02839703892334003,6,Afghanistan
1,261.1071705971417,-0.012670424526520433,7,Afghanistan
1,261.1071705971417,-0.011905853462839053,8,Afghanistan
1,261.1071705971417,-0.013465374504270863,9,Afghanistan
1,261.1071705971417,-0.014353549667855098,10,Afghanistan
1,267.15741734696223,-0.04672997501944896,1,Afghanistan
1,267.15741734696223,-0.011678375636818727,2,Afghanistan
1,267.15741734696223,-0.039226559289074245,3,Afghanistan
1,267.15741734696223,-0.015736246080923236,4,Afghanistan
1,267.15741734696223,-0.009979191112165511,5,Afghanistan
1,267.15741734696223,-0.028892256417277842,6,Afghanistan
1,267.15741734696223,-0.012636448631600303,7,Afghanistan
1,267.15741734696223,-0.012274042555645827,8,Afghanistan
1,267.15741734696223,-0.013317703430756153,9,Afghanistan
1,267.15741734696223,-0.014338572762718799,10,Afghanistan
1,273.2076640967827,-0.04797154256666902,1,Afghanistan
1,273.2076640967827,-0.01131910877069102,2,Afghanistan
1,273.2076640967827,-0.04002277974422455,3,Afghanistan
1,273.2076640967827,-0.016152903414862238,4,Afghanistan
1,273.2076640967827,-0.010046298029208062,5,Afghanistan
1,273.2076640967827,-0.029366862586545008,6,Afghanistan
1,273.2076640967827,-0.012588020264138784,7,Afghanistan
1,273.2076640967827,-0.012666209333758512,8,Afghanistan
1,273.2076640967827,-0.013198488081303035,9,Afghanistan
1,273.2076640967827,-0.014318116232715242,10,Afghanistan
1,279.25791084660324,-0.049213532164707696,1,Afghanistan
1,279.25791084660324,-0.010982872253175263,2,Afghanistan
1,279.25791084660324,-0.04077311194620052,3,Afghanistan
1,279.25791084660324,-0.01654489044721988,4,Afghanistan
1,279.25791084660324,-0.010169002051495526,5,Afghanistan
1,279.25791084660324,-0.029810919296060757,6,Afghanistan
1,279.25791084660324,-0.012525192105341528,7,Afghanistan
1,279.25791084660324,-0.013081363362202813,8,Afghanistan
1,279.25791084660324,-0.013112108060221006,9,Afghanistan
1,279.25791084660324,-0.01429663038410904,10,Afghanistan
1,285.3081575964237,-0.050451987860490606,1,Afghanistan
1,285.3081575964237,-0.01067852428520523,2,Afghanistan
1,285.3081575964237,-0.041472529946093684,3,Afghanistan
1,285.3081575964237,-0.016907412455021947,4,Afghanistan
1,285.3081575964237,-0.010346231492816743,5,Afghanistan
1,285.3081575964237,-0.030214974762241255,6,Afghanistan
1,285.3081575964237,-0.012448227951024033,7,Afghanistan
1,285.3081575964237,-0.013518454338334061,8,Afghanistan
1,285.3081575964237,-0.013062772209910735,9,Afghanistan
1,285.3081575964237,-0.014278460135026719,10,Afghanistan
1,291.35840434624424,-0.05168310602295344,1,Afghanistan
