"code","country","year","prev_sfi","prev_msfi","n_msfi","n_sfi","oecd_food_aid","oecd_tot_aid","cpi","food_exp_shr_merch","food_imp_shr_merch","food_prod","fdi_netin","gdp","gdp_grw","gdp_pc_grw","gdp_pc","infl","remmit_gdp","pop_growth","pop","log_gdp","log_gdp_pc","gov_score","e_pt_coup","subreg","reg","disast_affect","prec_z","net_dens","food_exp","food_imp","ad_sdg2_aid","ad_sdg2_proj","ad_tot_aid","ad_tot_proj","ad_exc2_aid","ad_exc2_proj","fight","oecd_dnr","social.infrastructure.and.services","health","production.sectors","agriculture..forestry..fishing","agriculture","forestry","fishing","industry..mining..construction","sector.allocable","food.security.policy.and.administrative.management","household.food.security.programmes","food.safety.and.quality","cntr.x","gdp_deflate_2015","gdp_deflate_2020","cntr.y","dod_totl_gd_zs_Central.government.debt..total....of.GDP.","prm_uner_zs_Children.out.of.school....of.primary.school.age.","xpd_chex_gd_zs_Current.health.expenditure....of.GDP.","clc_mdat_zs_Droughts..floods..extreme.temperatures....of.population..average.1990.2009.","exp_gnfs_zs_Exports.of.goods.and.services....of.GDP.","exp_gnfs_kd_zg_Exports.of.goods.and.services..annual...growth.","exp_gnfs_kd_Exports.of.goods.and.services..constant.2015.US..","exp_gnfs_kn_Exports.of.goods.and.services..constant.LCU.","hou_fema_zs_Female.headed.households....of.households.with.a.female.head.","klt_dinv_cd_Foreign.direct.investment..net..BoP..current.US..","gdp_mktp_kn_GDP..constant.LCU.","gdp_defl_zs_GDP.deflator..base.year.varies.by.country.","gdp_defl_zs_ad_GDP.deflator..linked.series..base.year.varies.by.country.","gdp_pcap_pp_kd_GDP.per.capita..PPP..constant.2021.international...","gdp_mktp_pp_kd_GDP..PPP..constant.2021.international...","pov_gini_Gini.index","hiv_incd_tl_p3_Incidence.of.HIV..all..per.1.000.uninfected.population.","mlr_incd_p3_Incidence.of.malaria..per.1.000.population.at.risk.","dst_frst_10_Income.share.held.by.lowest.10.","dst_04th_20_Income.share.held.by.fourth.20.","dst_10th_10_Income.share.held.by.highest.10.","dst_05th_20_Income.share.held.by.highest.20.","dst_frst_20_Income.share.held.by.lowest.20.","dst_03rd_20_Income.share.held.by.third.20.","dst_02nd_20_Income.share.held.by.second.20.","gdp_defl_kd_zg_Inflation..GDP.deflator..annual...","gdp_defl_kd_zg_ad_Inflation..GDP.deflator..linked.series..annual...","dyn_le00_ma_in_Life.expectancy.at.birth..male..years.","dyn_le00_in_Life.expectancy.at.birth..total..years.","dyn_le00_fe_in_Life.expectancy.at.birth..female..years.","dyn_imrt_in_Mortality.rate..infant..per.1.000.live.births.","dyn_mort_Mortality.rate..under.5..per.1.000.live.births.","oda_oatl_kd_Net.official.aid.received..constant.2021.US..","oda_alld_kd_Net.official.development.assistance.and.official.aid.received..constant.2021.US..","oda_odat_kd_Net.official.development.assistance.received..constant.2021.US..","pov_dday_Poverty.headcount.ratio.at..2.15.a.day..2017.PPP.....of.population.","pov_umic_Poverty.headcount.ratio.at..6.85.a.day..2017.PPP.....of.population.","pov_lmic_Poverty.headcount.ratio.at..3.65.a.day..2017.PPP.....of.population.","pov_nahc_Poverty.headcount.ratio.at.national.poverty.lines....of.population.","pov_sopo_Poverty.headcount.ratio.at.societal.poverty.line....of.population.","dst_50md_Proportion.of.people.living.below.50.percent.of.median.income....","gdp_totl_rt_zs_Total.natural.resources.rents....of.GDP.","Var.84","Data.from.database..World.Development.Indicators","Last.Updated..11.13.2024","ec_dwntrn","cntr","e_pt_coup_attempts","e_autoc","e_democ","e_p_polity","e_polcomp","e_polity2","e_regiongeo","e_regionpol","e_regionpol_6C","e_regionpol_7C","Number_of_Events.x","Area.x","Average.dietary.energy.supply.adequacy..percent...3.year.average.","Dietary.energy.supply.used.in.the.estimation.of.prevalence.of.undernourishment..kcal.cap.day.","Prevalence.of.undernourishment..percent...3.year.average.","Prevalence.of.severe.food.insecurity.in.the.male.adult.population..percent...3.year.average.","Prevalence.of.severe.food.insecurity.in.the.female.adult.population..percent...3.year.average.","Prevalence.of.moderate.or.severe.food.insecurity.in.the.male.adult.population..percent...3.year.average.","Prevalence.of.moderate.or.severe.food.insecurity.in.the.female.adult.population..percent...3.year.average.","Number.of.severely.food.insecure.male.adults..million...3.year.average.","Number.of.severely.food.insecure.female.adults..million...3.year.average.","Number.of.moderately.or.severely.food.insecure.male.adults..million...3.year.average.","Number.of.moderately.or.severely.food.insecure.female.adults..million...3.year.average.","Value.of.food.imports.in.total.merchandise.exports..percent...3.year.average.","Percentage.of.children.under.5.years.affected.by.wasting..percent.","Number.of.children.under.5.years.affected.by.wasting..million.","Percentage.of.children.under.5.years.of.age.who.are.stunted..modelled.estimates...percent.","Number.of.children.under.5.years.of.age.who.are.stunted..modeled.estimates...million.","Percentage.of.children.under.5.years.of.age.who.are.overweight..modelled.estimates...percent.","Number.of.children.under.5.years.of.age.who.are.overweight..modeled.estimates...million.","Area.y","Prevalence.of.unaffordability..PUA...percent","Number.of.people.unable.to.afford.a.healthy.diet..NUA...million","country.x","bd_best","bd_high","bd_low","Number_of_Events.y","Category","Total.Four.wheeled.Vehicles.in.Use.Rate.by.Network","Entity","Annual.precipitation","country.y","na_prev","change_msfi","change_sfi","change_abs_msfi","change_abs_sfi","ad_sdg2_aid_gdp","ad_exc2_aid_gdp","ad_sdg2_aid_lag","ad_exc2_aid_lag","ad_sdg2_aid_gdp_lag","ad_exc2_aid_gdp_lag","food_imp_gdp","food_exp_gdp","food_imp_net","food_imp_net_gdp"
"LKA","Sri Lanka",2017,0.6,5.8,1.2,0.1,1686.411,355905.818,147.08785819643,26.0869033136278,12.9560404749405,88.82,1.45452189573742,95222329687.4117,6.4606812707036,6.05814482142807,4427.54255069831,7.70413767850602,7.61875677909678,0.378824726327831,21.506813,25.2794803067799,8.39559998015814,-0.172248687967658,0,"Southern Asia","Asia",14.3994726964577,-0.139298925653209,0.5,3009853,2967931000,36.182807383115,92,1199931454,1312,929.786211490654,1220,0,"DAC",135159.861,12180.741,14962.661,8582.904,7444.185,296.825,841.894,5445.598,332865.85,NA,NA,NA,"Sri Lanka",100,124.220490570082,"Sri Lanka",NA,3.09529995918274,3.33,NA,20.2242000365558,7.6594400356109,19123521930.7537,2598062655200,NA,-1300931667.44714,12936611760000,111.213966113489,111.213966113489,14536.0235463718,312623540175.415,NA,0.01,0,NA,NA,NA,NA,NA,NA,NA,5.47284529470402,5.47284529470402,71.54,75.403,79.317,6.8,7.9,NA,350519989.013672,350519989.013672,NA,NA,NA,NA,NA,NA,0.0888765377568958,NA,NA,NA,1,"Sri Lanka",0,1,7,6,6,6,14,8,6,7,3,"Sri Lanka",119,2755,4.3,0.7,0.6,6.4,5.2,NA,NA,0.5,0.4,19,NA,NA,16.3,0.3,1.3,NA,"Sri Lanka",32.2,7.1,"Sri Lanka",1,1,1,1,"Sri Lanka",52.37,"Sri Lanka",1692.4133,"Sri Lanka",0,0.016949152542373,0.142857142857143,0,0,0.037998237915301,0.976437159795273,29.7029505067981,1079.9942207681,0.0332085589281876,1.20745754581758,0.0311684350691995,3.16086889480703e-05,2964921147,3.11368263802514
"MDA","Moldova",2017,2.2,20.9,0.7,NA,NA,111562.281,153.842495547244,63.8369317168254,13.9754361747855,115.78,1.5715119911375,8500675703.95748,4.17561205106279,5.99041199822246,3085.33305844263,6.57022997455597,17.2146358007248,-1.72705846625605,2.755189,22.8634114918664,8.03441489110945,-0.378022933006287,0,"Eastern Europe","Europe",1e-20,-0.190892646273997,0.4,1069141,635823000,43.8877380511336,66,410838473,1179,281.386351994769,1113,0,"DAC",70214.316,9128.448,5309.981,3236.026,3185.206,50.82,NA,1368.37,99817.756,NA,NA,NA,"Moldova",100.000000136295,126.305317924946,"Moldova",29.6674963417643,0.646189987659454,7.13,NA,32.5328465977446,11.0936141460983,3012060560.92925,56682386000,NA,-138650000,159969753000,110.025357668709,110.025357668709,13118.8219369605,36144833893.6724,25.9,0.34,NA,4.3,22.3,21.7,36.1,10,17.6,14.1,6.25246649143298,6.25246649143298,66.077,70.516,75.059,13,15.1,NA,270970001.220703,270970001.220703,0,17.5,0.7,NA,12,4.5,0.260534449680804,NA,NA,NA,1,"Moldova",0,0,9,9,9,9,4,1,1,1,NA,"Republic of Moldova",116,2943,2.7,2.1,2.3,20.5,21.3,NA,NA,0.3,0.3,21,NA,NA,5.2,NA,3.4,NA,"Republic of Moldova",11,0.4,NA,NA,NA,NA,NA,"Moldova",60.08,"Moldova",573.55286,"Republic of Moldova",0,-0.082901554404145,-0.375,-0.166666666666667,NA,0.516285288129527,3.31016453037692,67.6197629835011,301.219754060253,0.828678853408622,3.69144210812426,0.0747967599450939,0.00012577129598089,634753859,7.4670988649113
"MDV","Maldives",2017,2.2,13.4,NA,NA,NA,8447.054,136.445336799763,98.4213215302681,20.1187383647303,101.39,9.50514529202919,4711369798.88163,7.05453901381581,2.93271651568628,9972.37713599052,2.81747338234509,0.0834018554726306,3.92628779480377,0.472442,22.2732445304806,9.20757426342194,-0.613503229618073,0,"Southern Asia","Asia",1e-20,0.399175261995866,0.222562561018703,26,468108000,5.35876634211983,19,82060276,223,76.0253246568574,204,0,"DAC",4269.887,41.439,805.446,770.565,81.552,NA,689.013,NA,8170.054,NA,NA,NA,"Maldives",95.838395852663,96.6346753834925,"Maldives",NA,4.29045009613037,9.27,NA,NA,NA,NA,NA,44.3,-457808313.566538,75540149800,98.1070353927204,98.1070353927204,19332.5778853098,9133521761.29153,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,2.14358292337704,2.14358292337704,79.102,79.943,81.058,7.1,8.3,NA,51590000.1525879,51590000.1525879,NA,NA,NA,NA,NA,NA,0.00525091904016801,NA,NA,NA,1,"Maldives",0,NA,NA,NA,NA,NA,14,8,6,7,NA,"Maldives",NA,NA,NA,2.7,1.8,13.5,13.2,NA,NA,NA,NA,147,9.1,NA,15.1,NA,4.6,NA,"Maldives",4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maldives",0,0,0,NA,NA,0.113741153228768,1.61365649274451,1.87658229423819,47.139829666346,0.0426408159424985,1.07113916961441,0.0993570914580125,5.51856489935725e-09,468107974,9.93570859394476
"MEX","Mexico",2017,3.3,23.6,28.7,4,56.461,844299.174,130.197802476747,7.73247770913959,5.77334298670112,107.85,2.78101459031836,1257912134612.3,1.87172853327193,0.777009685996944,10240.3104275695,6.04145724018986,2.76495197157249,1.08042073770937,122.839258,27.8604744264673,9.23408721332634,-0.301783649623394,0,"Latin America and the Caribbean","Americas",6.68461172766793,-0.0135610040624728,0.2,31370899,25817284000,119.693443017556,91,3554057299,1542,2614.85775517817,1451,0,"DAC",286008.925,4446.599,8667.919,3183.42,2857.071,117.824,208.525,5337.099,827686.157,NA,NA,NA,"Mexico",84.0846815017105,109.283664618319,"Mexico",NA,0.333790004253387,5.45759058,NA,37.5140886198874,3.19751891288757,440868953680.46,8861144766000,NA,-30069477842,23709107314000,95.0529682857042,95.0529682857042,22179.0010168218,2724452028087.63,NA,0.16,0.282621250660474,NA,NA,NA,NA,NA,NA,NA,6.56759492961866,6.56759492961866,71.044,74.138,77.303,13.1,15.2,NA,849309997.558594,849309997.558594,NA,NA,NA,NA,NA,NA,2.36148896456378,NA,NA,NA,1,"Mexico",0,0,8,8,9,8,17,2,2,2,1,"Mexico",135,3225,3.7,2.9,3.7,22,25.3,1.2,1.7,9.4,11.6,5,NA,NA,12.8,1.4,6.7,0.7,"Mexico",28.3,34.9,"Mexico",7,8,7,6,"Mexico",106.13,"Mexico",830.1637,"Mexico",0,0.0522088353413653,0.0294117647058824,0.0433333333333334,0.0243902439024389,0.00951524671112632,0.207872846062026,25.0417424533561,2220.15648118918,0.00202799982527767,0.179798868402519,0.0205239168059676,2.49388634840293e-05,25785913101,2.04989779424836
"MKD","North Macedonia",2017,3.1,13.7,0.3,NA,NA,79204.355,110.915833333333,10.2857492274243,10.7963737160341,83.71,3.36726558000357,10463154366.0785,1.08177273813243,1.48936718625188,5510.81862920922,1.35161889677442,3.05064858884042,-0.40242158713311,1.898657,23.0711258147564,8.61446846265562,-0.0699591606855391,0,"Southern Europe","Europe",7.70526247486633,0.142805997406646,0.57,557724,817727000,6.14887491953871,24,347348372,752,301.135983649531,728,0,"DAC",62673.843,135.42,2037.32,103.251,26.999,76.252,NA,1555.591,72145.501,NA,NA,NA,"North Macedonia",132.062686503689,149.280896470504,"North Macedonia",NA,2.90700006484985,6.44,NA,55.145719342637,8.34679478927458,5797314625.44885,2.60911e+11,NA,-198538131.478007,4.40013e+11,140.474485981096,140.474485981096,20327.588364349,38595117941.0899,34.2,0.02,NA,1.7,24.4,23.7,39.7,5.7,17.9,12.3,2.80702703539038,2.80702703539038,74.1,75.9536585365854,77.9,8.4,9.5,NA,164080001.831055,164080001.831055,4.5,23.1,9.2,21.9,24.5,17.7,0.804308286542463,NA,NA,NA,1,"North Macedonia",0,0,9,9,9,9,3,1,1,1,1,"North Macedonia",119,2985,3.5,2.8,3.4,12.3,15.2,NA,NA,0.1,0.1,14,NA,NA,4.4,NA,10.9,NA,"North Macedonia",23.9,0.5,NA,NA,NA,NA,NA,"North Macedonia",30.89,"North Macedonia",751.4021,"North Macedonia",0,0.0927152317880795,0.138888888888889,0,NA,0.0587669330338214,2.87806117652065,6.33698438303099,315.955588396423,0.0612199335725471,3.0523635477625,0.0781530092541755,5.33036195860914e-05,817169276,7.80997056345894
"MNE","Montenegro",2017,2.2,11.3,NA,NA,NA,24734.901,113.360041214069,12.8793460287992,22.6612560158202,97.82,11.5444030591496,4371195571.75916,4.71646527572034,4.70468752737763,7023.43381181246,2.3802359905313,10.7687964708388,0.011247907097728,0.622373,22.1983023948509,8.8570075244083,0.0849986642599106,0,"Southern Europe","Europe",5.29831736654804,-0.400237214248529,0.65,47777,577287000,20.2414803163387,20,253133518,439,200.416685076199,419,0,"DAC",17864.305,22.292,167.183,10.56,9.23,1.33,NA,42.122,23495.807,NA,NA,NA,"Montenegro",106.870200433971,122.598815942712,"Montenegro",NA,0.123250000178814,7.98,NA,41.0551905042252,1.79355604233864,1841701685.82489,1477280000,NA,-549592541.483328,3686473000,116.617997744728,116.617997744728,23293.198859082,14497058053.5235,36.9,0.04,NA,1.6,23.8,26,42.2,5.2,17.1,11.7,3.82497232809919,3.82497232809919,73.9,76.4853658536585,79.2,3.1,3.6,NA,131179992.675781,131179992.675781,3.3,17.2,7,23.8,23.2,18.9,1.33941998042343,NA,NA,NA,1,"Montenegro",0,0,9,9,9,9,3,1,1,1,1,"Montenegro",138,3451,NA,1.7,2.6,10.3,12.2,NA,NA,NA,NA,130,NA,NA,8.2,NA,11,NA,"Montenegro",17.4,0.1,NA,NA,NA,NA,NA,"Montenegro",24.13,"Montenegro",1471.0415,"Montenegro",0,0.103174603174603,-0.0476190476190477,NA,NA,0.463065081029825,4.58493979018062,2.48297482509677,201.103871896104,0.0594822040753703,4.8176491471294,0.132066156849549,1.09299616582409e-05,577239223,13.2055226887891
"MRT","Mauritania",2017,5,29.2,1.2,0.2,726.855,81532.849,128.055246473499,42.7621519884494,13.8180668404553,103.34,8.65007999188082,6636194355.30261,6.27054567904293,3.50841555414037,1595.23327567391,2.25427651934813,1.1348341707826,2.63352411058118,4.160015,22.615804496866,7.37477525886583,-0.764087331295013,0,"Sub-Saharan Africa","Africa",15.1748894252228,-1.36102115433199,0.124718886161938,1767,511858000,31.6477888383888,121,451159219,731,309.046959158303,610,0,"DAC",34228.795,5294.438,10292.575,8974.713,5464.351,NA,3510.362,1309.665,58179.839,NA,NA,NA,"Mauritania",95.2060914217296,126.07504548408,"Mauritania",NA,28.9053592681885,3.31550789,NA,34.5056775300947,7.10217133534053,1985482016.02649,81628974043.8244,NA,-588217194.758539,226307400252.009,107.555872997944,107.555872997944,6124.19622522661,25476748159.8861,NA,0.12,73.6716093571778,NA,NA,NA,NA,NA,NA,NA,1.58393834021398,1.58393834021398,63.284,65.083,66.942,35.6,46.1,NA,325679992.675781,325679992.675781,NA,NA,NA,NA,NA,NA,9.09659277147784,NA,NA,NA,1,"Mauritania",0,2,0,-2,5,-2,6,4,4,4,1,"Mauritania",132,2906,6.9,4.6,5.5,27.6,30.7,NA,NA,0.3,0.4,36,NA,NA,24.6,0.2,1.9,NA,"Mauritania",49.9,2.1,NA,NA,NA,NA,NA,NA,NA,"Mauritania",42.808002,"Mauritania",0,-0.110266159695817,-0.0869565217391305,-0.2,0,0.476896654075552,4.65699077832706,38.6837309199483,312.973529940263,0.61947269378561,5.01188874663865,0.0771312551433945,2.66267065940902e-07,511856233,7.71309888763286
"MUS","Mauritius",2017,5.9,16.6,0.2,NA,NA,40967.942,125.357593401261,39.085248261388,23.986572421994,97.65,3.50016899710763,12962177523.4319,3.93798380632353,3.84430800639895,10247.6960577758,3.66699702675916,1.82479325522624,0.0901672663767558,1.264887,23.2853015325403,9.23480818444976,0.724594855308532,0,"Sub-Saharan Africa","Africa",1e-20,0.680400656786267,1.3,409748,1032625000,0.141713068510082,5,119618126,224,110.59491105946,219,0,"DAC",12309.921,NA,6343.195,27.24,27.24,NA,NA,3766.185,39899.74,NA,NA,NA,"Mauritius",94.5148168125025,102.095267535695,"Mauritius",56.1575177483447,4.69480991363525,5.61408615,NA,48.1551661058958,0.959195975953818,6239561352.55352,227698991600,NA,-25105189393.9198,480782996900,98.3522718251104,98.3522718251106,24073.2325633886,30449918917.4069,36.8,NA,NA,2.9,21.1,29.9,44.6,7.2,15.5,11.6,1.63650567594517,1.63650567594517,71.3,74.5146341463415,77.89,13.3,15,NA,16280000.6866455,16280000.6866455,0.1,13.5,1.8,10.3,17.1,10.9,0.00339252211144264,NA,NA,NA,1,"Mauritius",0,0,10,10,10,10,8,4,4,4,NA,"Mauritius",122,2981,6.9,4.9,6.9,15,18.3,NA,NA,NA,NA,29,NA,NA,8.9,NA,7,NA,"Mauritius",15.1,0.2,NA,NA,NA,NA,NA,"Mauritius",123.13,"Mauritius",1203.5729,"Mauritius",0,-0.276923076923077,-0.134615384615385,0,NA,0.00109328134299893,0.853212439495883,1.01559211788191,189.302587135444,0.00814358520483308,1.51793394285881,0.0796644698109797,3.16110467750726e-05,1032215252,7.96328587642046
"MWI","Malawi",2017,48.5,79.2,13.8,8.5,33328.499,908365.193,340.242124547702,90.9859544978212,12.5411806593085,116.56,1.00854877278746,9827959688.29237,4.00000000038216,1.23415859863351,549.626301700128,11.5433939188771,0.881981316150616,2.69546636843743,17.881167,23.0084971898766,6.30923859584045,-0.525964083895087,0,"Sub-Saharan Africa","Africa",15.7259298635318,1.0743515157597,0.150909660726583,757957,315116000,243.675066125554,364,1694156102,1847,779.030657896806,1483,0,"DAC",499081.295,90183.744,114639.711,110939.169,108925.937,1232.339,780.893,2858.855,774763.416,NA,NA,NA,"Malawi",75.1789555335988,124.537179432515,"Malawi",34.2946225694095,NA,7.58438921,NA,NA,NA,NA,NA,25.6,-96859905.5908528,6.531224e+12,100,100,1686.67390380247,30159697748.4339,NA,1.92,218.759479246546,NA,NA,NA,NA,NA,NA,NA,10.5769230763474,10.5769230763474,59.449,62.977,66.644,35.3,50.4,NA,1701280029.29688,1701280029.29688,NA,NA,NA,NA,NA,NA,7.00371862797528,NA,NA,NA,1,"Malawi",0,0,6,6,7,6,8,4,4,4,2,"Malawi",121,2606,15.8,46.3,50.8,78.6,79.8,2.1,2.5,3.5,4,27,2.6,0.1,37.7,1.1,3.9,0.1,"Malawi",84.6,15.3,NA,NA,NA,NA,NA,NA,NA,"Malawi",1506.1094,"Malawi",0,-0.0140845070422536,-0.0167714884696016,-0.0454545454545456,-0.0493827160493828,2.47940644705567,7.92667738375883,225.89377790326,614.947923079577,2.39042015302642,6.50741212102217,0.0320632165774331,7.71225182072045e-05,314358043,3.19860940592259
"MYS","Malaysia",2017,6.7,15.1,4.7,2.1,NA,76245.163,119.605065822363,11.0280902450956,7.99408780017611,101.08,2.93582038058561,333061328477.268,5.81272240983328,4.32563033470905,10416.0416934375,3.87120115774237,0.516733919100736,1.41536933264598,31.975806,26.5315924795711,9.25110236726652,0.286152837891131,0,"South-eastern Asia","Asia",10.7574985436398,1.31530269943049,0.72,23779292,17062147000,3.32773220647461,27,151035035,616,140.015292798497,589,0,"DAC",43620.469,2877.77,5789.613,2672.714,1002.867,168.96,1500.887,2369.715,67882.882,NA,NA,NA,"Malaysia",100,105.366155761511,"Malaysia",50.0496777374929,3.72371673583984,3.71472311,NA,70.011742508597,8.68299981546335,230460985473.285,900063996000,NA,-3760088630.04334,1300769020000,105.499885905954,105.499885905954,29911.5214117829,956445005828.015,NA,0.12,0.0664565077339738,NA,NA,NA,NA,NA,NA,NA,3.77896094306453,3.77896094306453,73.099,75.476,78.139,7,8.2,NA,-23760000.2288818,-23760000.2288818,NA,NA,NA,NA,NA,NA,6.23600042741287,NA,NA,NA,1,"Malaysia",0,1,6,5,6,5,13,7,6,6,4,"Malaysia",122,2928,3,7.3,6.2,16.1,14,0.9,0.7,2,1.6,6,NA,NA,20.1,0.5,6,0.2,"Malaysia",4,1.3,NA,NA,NA,NA,NA,"Malaysia",NA,"Malaysia",3257.1455,"Malaysia",0,0.132183908045977,0.141025641025641,0.12962962962963,0.125,0.000999134970634013,0.0420388921880053,1.84905293917127,186.698877432006,0.000587439335176283,0.0593137503602092,0.0512282439934017,7.13961362873234e-05,17038367708,5.11568478571144
"NAM","Namibia",2017,29.6,54.2,1.3,0.7,367.733,171966.935,146.032091587863,31.8486076302913,13.5149881475784,104.94,2.17505733750208,11222511852.4612,-1.02725082701774,-2.75101363036156,4746.18332934152,6.14579981111164,0.374500766867125,1.75699918544662,2.364534,23.1411875847536,8.4650960644295,0.238900609314442,0,"Sub-Saharan Africa","Africa",7.82484569102686,0.694563997620091,0.05,461966,892022000,4.48034386813356,36,639318500,506,484.015198002747,470,0,"DAC",89958.154,1856.164,7230.08,6279.351,5212.889,668.787,397.675,919.728,169060.399,NA,NA,NA,"Namibia",99.999999657578,130.874991276751,"Namibia",NA,NA,8.72573948,NA,33.6208046258303,1.94525778643606,4062465182.92371,52332351600,NA,-346959546.79103,144567511600,118.678125466192,118.678125466192,12095.4050473435,28599996478.2154,NA,3.85,47.5025148546925,NA,NA,NA,NA,NA,NA,NA,9.91903823647766,9.91903823647766,58.651,62.293,65.88,31.7,44,NA,213240005.493164,213240005.493164,NA,NA,NA,NA,NA,NA,3.35579400030648,NA,NA,NA,0,"Namibia",0,0,6,6,9,6,9,4,4,4,1,"Namibia",108,2507,20.7,28.9,30.4,52.9,55.5,0.2,0.2,0.4,0.4,18,NA,NA,19.7,0.1,4.7,NA,"Namibia",57.8,1.4,NA,NA,NA,NA,NA,"Namibia",NA,"Namibia",415.66367,"Namibia",0,-0.018796992481203,-0.0277777777777778,-0.0833333333333334,0,0.0399228258970471,4.31289540493199,3.05785820034966,333.214045392277,0.0269676376063154,2.93865674361412,0.0794850575100414,4.11642247362552e-05,891560034,7.94438932853052
"NGA","Nigeria",2017,12.3,38.7,73,23.2,10560.814,1963690.736,214.227339611353,1.83075823902758,16.315758249379,109.08,0.64218292233626,488964081500.901,0.80588661910221,-1.70987309225109,2526.99960987237,16.5022662139641,5.86487483704888,2.52731691971774,193.495907,26.9155548707601,7.83478795300447,-0.85786156654358,0,"Sub-Saharan Africa","Africa",9.25913053614561,-0.466974081258991,0.94532859658769,0,0,478.265636004737,421,5335147815,2564,2861.77259982006,2143,1,"DAC",954143.426,203354.673,99208.877,42020.496,41793.411,NA,227.085,54147.759,1269526.446,NA,NA,NA,"Nigeria",136.395515688896,217.868834463721,"Nigeria",NA,NA,3.74762511,NA,NA,NA,NA,NA,NA,-2102144197.23168,69205691115000,166.025724255929,166.025724255929,5849.1451147521,1131785639153.58,NA,NA,299.073684784563,NA,NA,NA,NA,NA,NA,NA,11.1189180817699,11.1189180817699,52.017,52.305,52.589,77,122.4,NA,3781469970.70313,3781469970.70313,NA,NA,NA,NA,NA,NA,7.80498492445019,NA,NA,NA,1,"Nigeria",0,1,8,7,8,7,6,4,4,4,2,"Nigeria",118,2556,10.7,13.9,10.7,39.3,38.1,7.3,5.6,20.8,19.9,14,NA,NA,36.2,11.8,2.3,0.7,"Nigeria",74.3,148.8,"Nigeria",741,804,741,120,NA,NA,"Nigeria",1052.8809,"Nigeria",0,-0.115273775216138,-0.118181818181818,-0.144200626959248,-0.142857142857143,0.0978120181213874,0.585272560519312,179.605291113819,1989.26343049044,0.0370278130791026,0.410110826983466,0,0,0,0
"NPL","Nepal",2017,9.6,31.2,8.7,2.7,3297.508,708044.712,171.797601626909,26.1246972927506,17.6428567864629,105.83,0.677439884182994,26662720369.2492,8.97727935643466,7.73126907720822,946.042555977729,3.62709610696607,23.9135443394186,1.14995372279388,28.183426,24.006532185848,6.85228755321738,-0.670757824182511,0,"Southern Asia","Asia",14.3497405502563,0.324999553072756,0.21,215199,2046333000,120.86204128082,246,1530978598,2485,1049.50516106836,2239,0,"DAC",369688.54,53605.698,98758.086,79603.133,79063.249,539.884,NA,14491.965,583543.214,NA,NA,NA,"Nepal",130.138199770642,170.236143178984,"Nepal",NA,2.00387001037598,4.72,NA,7.8121886555374,8.85530375734653,2239940447.64656,179327034900,NA,-196265098.563575,2038336745400,150.963520931677,150.963520931677,4046.83093314597,114053560138.83,NA,0.03,0.0761160066586234,NA,NA,NA,NA,NA,NA,NA,8.26141254915089,8.26141254915089,67.174,68.91,70.638,28.4,34.5,NA,1418469970.70313,1418469970.70313,NA,NA,NA,NA,NA,NA,0.703261897013786,NA,NA,NA,1,"Nepal",0,0,6,6,7,6,14,8,6,7,2,"Nepal",124,2829,5.7,9.1,10.1,29.5,32.8,0.8,1,2.5,3.3,188,NA,NA,33.2,1,1.5,NA,"Nepal",32.4,9.1,NA,NA,NA,NA,NA,"Nepal",NA,"Nepal",2083.8918,"Nepal",0,-0.0576271186440678,0.076923076923077,-0.0609756097560976,0.0689655172413792,0.453299736887363,3.93622686107745,93.918792187633,918.758744656044,0.383869849411724,3.7551992816541,0.0767488452663701,8.07115691946402e-06,2046117801,7.67407741094506
"PAK","Pakistan",2017,0.8,12.1,25.8,1.7,23963.094,1869865.895,156.911345866617,18.6580713125016,11.8099304337959,105.47,0.735837049658425,333853050597.697,4.43262590683975,3.05478922007623,1542.90407107682,4.08537368032608,5.85367806811606,1.32813543357738,216.379655,26.5339667648383,7.34142168003311,-0.695583236217499,0,"Southern Asia","Asia",11.0511598102429,-0.369833376683897,0.35,5518910,7741251000,244.619184774361,193,5253194880,2202,3774.79281809978,2009,1,"DAC",1047930.578,116748.472,111581.051,48856.897,48822.149,NA,34.748,24446.35,1541814.569,NA,NA,NA,"Pakistan",99.0862628228838,129.501391787481,"Pakistan",NA,NA,2.7863009,NA,8.22161246904219,2.47134145595022,31104045738.3629,2.929753e+12,NA,-2.444e+09,3.4175628e+13,104.029745993256,104.029745993256,5191.87673633933,1123416497011.63,NA,NA,3.85447887776422,NA,NA,NA,NA,NA,NA,NA,4.02974599325579,4.02974599325579,64.02,66.297,68.816,58.9,71.6,NA,2677489990.23438,2677489990.23438,NA,NA,NA,NA,NA,NA,1.10680683630599,NA,NA,NA,1,"Pakistan",0,0,7,7,7,7,14,8,6,7,2,"Pakistan",111,2486,11.2,0.6,1,10.2,14,0.4,0.7,6.8,9.1,26,NA,NA,39.4,11.6,3.7,1.1,"Pakistan",57.8,129.1,"Pakistan",244,267,244,21,"Pakistan",14.56,"Pakistan",403.37152,"Pakistan",0,0.141843971631206,0.111111111111111,0.128378378378378,0.105263157894737,0.0732715140198417,1.13067495155182,243.602893110597,3775.53997523759,0.0762014597754835,1.18102726071968,0.023187600011864,1.65309557307309e-05,7735732090,2.31710690561333
