"country","year","change_msfi","ad_sdg2_aid_lag","ad_sdg2_aid","ad_exc2_aid_gdp","infl","food_prod","food_imp_net_gdp","log_gdp","log_gdp_pc","gdp_pc_grw","gov_score","e_pt_coup","disast_affect","fight","prec_z","net_dens"
"Afghanistan",2019,-0.0607734806629835,330.200688716885,271.904336564334,17.0468771025455,2.30237251516819,109.41,11.5535155636216,23.7734140252917,6.3264015951867,0.932833385632875,-1.35995700359344,0,16.427852913537,1,1.25567916204961,0.207174937559242
"Albania",2019,0.038860103626943,27.5058353573075,20.6902726864227,3.52472836118297,1.41109078954246,104,3.94043655615799,23.2857272029047,8.42142820450913,2.52354084280566,-0.127495360374451,0,1e-20,0,0.0826113776683645,0.14
"Argentina",2019,-0.108359133126935,3.84340669382371,2.2986090532433,0.0836812803421146,3.69488902032261,112.42,0.552029170934644,27.0714441173836,9.45063395350898,-2.96956249866219,-0.107364508509636,0,11.1617070357131,0,-1.14031605049198,0.07
"Azerbaijan",2019,-0.129411764705882,7.10480120385456,8.70117685266772,1.29990092087603,2.61057182799215,121.46,3.56043941711603,24.7050836818464,8.5845626744443,1.63585048130741,-0.668090599775314,0,1e-20,0,-1.47780043644285,0.23
"Benin",2019,0.00754147812971342,96.6568938719914,108.375550209447,4.1679377656963,0.732849371240975,117.25,10.989552557548,23.3750847736622,7.05075216584011,3.82450687770586,-0.376574317365885,0,1e-20,0,1.14914375688354,0.05
"Bangladesh",2019,0,259.919815466838,290.933552303777,1.6150500138687,5.59199639930629,111.94,0,26.2760638685065,7.35148410240164,6.68766272688883,-0.818839311599731,0,15.8442507352946,0,-0.903870230525232,3.2
"Bosnia and Herzegovina",2019,-0.0574712643678161,11.7807525971683,16.373023347384,4.49556129684749,1.60547073871588,105.39,9.62138776587007,23.6506713796278,8.62300826293115,4.09411575032696,-0.390075609087944,0,6.63200177739563,0,0.292313171377886,0.17
"Brazil",2019,0.0838709677419355,80.3570462532744,94.1689916303718,0.125323287508918,3.73297621216894,109.12,0.525011832037474,28.2296835457086,9.05861139826028,0.448280407148658,-0.137029129266739,0,16.122980998193,1,-1.31151993053162,0.19
"Botswana",2019,0.00561797752808983,5.91272057930505,6.47631025654085,0.543252150308128,2.77286442863321,92.64,5.26033254376629,23.5090167929078,8.7773347101743,1.04167163959789,0.498481887578964,0,10.5453414387085,0,-1.21878406213432,0.06
"Cote d'Ivoire",2019,-0.0324324324324325,74.9724692867492,166.978500401415,2.62176776358853,-1.10686343994188,116.76,3.93770168570847,24.8009860699258,7.72171997784388,4.05385073540685,-0.456738579273224,0,9.59192253962101,0,1.56135486074073,0.0764661463571817
"Cameroon",2019,0.0172413793103448,132.953918678323,160.392202796809,4.01470452776157,2.45280214062732,104.17,4.0125556137135,24.3476618839731,7.28246152579352,0.643223203710647,-1.05743743181229,0,1e-20,1,1.08661463192503,0.193633988880403
"Colombia",2019,-0.0642570281124499,116.292202812784,184.172751299337,0.856151337864058,3.52301932741447,108.22,1.96775473545868,26.4959697345776,8.76469505788441,1.31495237842461,-0.0237807534635068,0,10.5940564120813,1,-1.82529019975417,0.19
"Costa Rica",2019,-0.0583941605839417,3.32670186641334,2.96031073793878,1.02992519401402,2.09604635327807,96.39,3.00172845447885,24.8881076038578,9.44639405602675,1.53529056591222,0.628686654567719,0,1e-20,0,-0.965070376105445,0.87
"Dominican Republic",2019,0.0330882352941176,30.997091533437,43.5629174442014,0.814002220985733,1.81060377042959,117.07,3.48814900377764,25.2151261443715,9.01251638199725,3.92893172690793,-0.270125846937299,0,1e-20,0,-1.05229782348795,0.610633258522777
"Algeria",2019,0.111111111111111,23.4108506452912,19.0089315435697,0.112416869383254,1.95176821052892,112.36,0,26.0330218828884,8.46318669830524,-0.939034027379321,-0.905409240722657,0,11.7362689962871,0,0.0636437926569451,0.305922778489242
"Ecuador",2019,-0.118320610687023,27.3020208759481,558.284877835976,1.61862060594644,0.266012515466155,97.95,2.20935200150766,25.3632626473143,8.69452045498009,-1.72928951545876,-0.436858000606298,0,8.00636756765025,0,1.17141470211858,0.33
"Egypt",2019,0.0574018126888218,151.647425911758,130.622616151913,0.813798260214486,9.15279959324804,100.63,4.02131465463409,26.709920206102,8.23457448378224,3.67537083022347,-0.688453066349029,0,1e-20,1,1.12099899130593,0.14
"Ethiopia",2019,0.0252525252525253,545.076390020841,584.974613485413,2.63715752029202,15.8096321719344,110.17,2.20942216420491,25.2190676151411,6.66630132579777,5.52381056763929,-0.710879796743392,0,12.2060726455302,1,1.89060946248263,0.13
"Georgia",2019,-0.0788732394366196,39.1374258999903,51.4033886888493,5.49147170458935,4.85289821696723,105.76,6.4971184949805,23.6416212531234,8.51234374824076,5.56167165873158,0.585133108496666,0,8.53464010501996,0,-2.69533236557477,0.3
"Ghana",2019,0.0981735159817351,124.570248704103,101.826738683743,0.990784192733982,7.14364003330857,119.42,3.22719589464114,24.8578722945782,7.59166682197907,4.30597775008748,-0.00359426718205209,0,10.1697672187275,0,1.72086571018726,0.130338742127867
"Gambia",2019,-0.0303605313092978,17.4226057812906,10.0590356633376,11.2864326235884,7.11567625631192,62.04,12.1313327620641,21.2405866962887,6.50523850415179,3.51379371760613,-0.509414646029472,0,1e-20,0,-0.506113628231247,0.19
"Guatemala",2019,-0.039080459770115,65.8294243493135,64.1250056856905,0.612370862327043,3.69998398008605,101.56,4.41221079716689,24.9830503412982,8.35789458725659,2.40741472209567,-0.68205065727234,0,14.2209756660724,0,-1.6084676731802,0.16
"Honduras",2019,0.00486618004866187,57.247640082644,55.7545685257436,2.02110780697681,4.36587159819267,115.89,7.03531649792757,23.9153129747448,7.80134292237703,0.850322382729289,-0.720766896009445,0,12.7938593104323,0,-1.56725001530795,0.15
"Indonesia",2019,0.0789473684210526,182.77237968861,137.009135601279,0.506641712599956,3.03058664969487,109.5,1.86203717952222,27.6791732041875,8.26678677810389,4.03913565656795,-0.104173931851983,0,13.7417423742298,0,-0.967134089868754,0.29
"Iran",2019,0.0424528301886792,2.21766935799071,2.56228445713928,0.0225372960444015,39.9073455697784,92.13,0,26.7970077040567,8.52061078781016,-4.13057879491164,-1.05410408973694,0,16.1182158437349,1,2.58280557557239,0.13
"Jamaica",2019,0.023454157782516,8.65844383508337,0.946560354859992,1.67937923635344,3.90510000865872,104.71,7.10406477266839,23.4269149878951,8.57687814258063,0.822801591466416,0.172397130727768,0,1e-20,0,-0.62954896261613,2.05
"Kenya",2019,-0.0574712643678162,283.064852671707,599.92098858709,3.25946114740079,5.23963795764792,107.28,3.26201782727289,25.1572322521005,7.41084847559866,3.05495784951917,-0.472101771831512,0,14.8569664327904,1,1.37088121821791,0.28
"Cambodia",2019,0.0178173719376391,106.1678676799,105.771393512158,4.54536357405042,1.94257500833107,109.42,7.12753529027699,23.891271935526,7.29027210145166,5.84861969425387,-0.946149182319642,0,12.9831013100708,0,-1.48206983937352,0.36
"Libya",2019,-0.0753012048192771,2.87436941225013,4.65685337402193,0.1864815116055,-2.16217883470595,101.18,5.04766249016769,24.8902311742448,9.19234560620483,-7.30123716778905,-1.77811727523804,0,9.90498642865986,0,0.664843553742797,0.259505523931193
"Sri Lanka",2019,-0.169230769230769,79.893802177515,47.5373303784249,0.942625069767377,3.52839358231811,99.46,2.21325978007733,25.3001110910821,8.40255295811195,-0.829146714268376,-0.142140167206526,0,13.5340292211541,1,-0.207472515961578,0.51
"Moldova",2019,-0.117886178861789,28.5654750266449,32.7692152922699,3.59657847755206,4.83778351428728,118.64,8.02389112409501,22.9382655695705,8.14284217837886,5.22280984962049,-0.336739847809076,0,8.60520406873895,0,-1.53050285047105,0.41
"Maldives",2019,0,0.771761767277484,4.26657984450648,3.6820834407193,0.220029731065383,106.82,10.1451950329923,22.4268147177284,9.29547574179385,4.16131819093712,-0.377264139056206,0,7.49554194388426,0,-0.505749941516102,0.2715785150315
"Mexico",2019,-0.0347826086956522,9.70907216382894,45.7670896680173,0.191999736597072,3.63596142127046,111.8,2.05836488119109,27.8774867900046,9.23298023952703,-1.10575827225217,-0.372268748283386,0,8.20028826028755,0,-1.10867447391715,0.2
"North Macedonia",2019,-0.00699300699300697,6.32913790015449,11.8106769485317,3.23683701140154,0.766439573459716,95.71,7.93468173076952,23.137883680681,8.69309162303549,4.61869501137757,-0.0927216567099094,0,1e-20,0,-0.360580063834688,0.57
"Montenegro",2019,-0.075,9.00084209083818,6.41854501255476,4.19960254977129,0.361563704540767,99.04,13.0275703748242,22.2876598526011,8.94691946581577,4.09623694324546,0.0977878366596996,0,1e-20,0,0.245645690791038,0.69
"Mauritania",2019,-0.111455108359133,54.4025436909899,55.9170136075397,5.20512525551459,2.30009262117937,105.07,9.67787830365205,22.6933493744805,7.39991171089433,0.479174165981505,-0.742317354679108,0,12.8589185293166,0,-0.142901392638619,0.176982336955228
"Mauritius",2019,-0.118918918918919,1.386190228371,6.65433899656961,1.29347483863307,0.405655190309553,94.99,7.30536947689694,23.3530898161096,9.30172878283474,2.85812532389771,0.707995882630349,0,1e-20,0,-0.0312853625727256,1.37
"Malawi",2019,0.0186799501867995,123.305403898017,119.021476502002,6.12787899622196,9.3708360560567,127.04,2.8579762398841,23.1045265362401,6.35158375233065,2.65676906844917,-0.557519973814487,0,13.8071214677405,0,1.61561941034416,0.265845127575589
"Malaysia",2019,0,3.54950455672425,1.78446578639137,0.0319884252904858,0.662891865764326,96.88,4.64339233891796,26.6220729140267,9.31601128720668,3.12489613274091,0.438445487618446,0,10.0202478431448,0,-1.21766318750619,0.85
"Namibia",2019,-0.0198915009041592,6.79220571440594,10.1159777169877,1.37964903488962,3.72239414422695,96.12,8.27929677011472,23.1433042851544,8.43307643757987,-2.49939821462576,0.259940026700497,0,13.2285235732327,0,-1.51351456884155,0.06
"Nigeria",2019,-0.100467289719626,477.661262687439,365.996923461253,0.503195944976013,11.3964223378115,109.77,0,26.9564438968438,7.82622852306388,-0.26345637824295,-0.928368151187897,0,11.1724050455024,1,2.26697173442372,0.613720353771491
"Nepal",2019,-0.0696202531645568,76.039402456467,86.5120131822709,3.81926382408442,5.56868547784929,113.44,7.76613114647644,24.1444389940688,6.96742535171891,5.45191654383778,-0.644603157043456,0,11.3210504185712,0,0.996642767042476,0.23
"Pakistan",2019,-0.109375,223.394138879675,188.994407296169,1.0787285086071,10.5783618004555,109.84,1.72519928810036,26.6183353645187,7.39433874220504,0.862674221586389,-0.767134130001068,0,15.3591951316686,1,0.986536143531329,0.35
"Peru",2019,-0.0466200466200466,190.124858089503,315.783614713648,0.761643553794925,2.25212191358027,116.69,2.28092358301987,26.0939854691412,8.78728872557432,0.306641968886368,-0.074547153711319,0,9.13550906135318,0,1.52239332967884,0.13
"Paraguay",2019,-0.365384615384615,30.977259763636,29.402646613879,1.15330723088969,2.75709727562775,102.2,2.52916320201018,24.4289286720403,8.73700718917237,-1.72420205098025,-0.424494171887636,0,13.1715287092848,0,-0.725444248823363,0.2
"Senegal",2019,0.0195530726256982,170.355331910157,150.782665356708,8.85801856413737,1.76011151192938,153.59,8.29939110501686,23.8394723802079,7.25132428869514,1.8292630702439,-0.0589153080247341,0,12.7037157605793,0,-0.609153682900676,0.23
"Sierra Leone",2019,0,14.8973391575208,38.2878985349703,7.22434915941921,14.8049990906021,78.32,0,22.3543908806953,6.4536023462207,2.82676305120302,-0.699497786164283,0,9.24773249119325,0,3.19700940961808,0.247757250248154
"El Salvador",2019,-0.014423076923077,21.4704563981911,23.8179108626668,2.75578628192973,0.0753241350024612,102.8,8.58936131570554,23.9728561116343,8.31994101964675,2.37426593989549,-0.370796540379524,0,12.8651717119505,0,-0.40760354890865,0.662472171099664
"Serbia",2019,0,38.6680824643178,54.6849959503427,3.83780683296595,1.84922984511086,107.81,4.37793387735274,24.5435170229647,8.78995065207356,4.89309425558007,-0.111998561024666,0,9.36306145899385,0,-0.341815325231767,0.51
"Chad",2019,-0.0214190093708165,232.127179235449,176.701850283509,5.24554826626459,-0.971939175419317,118.38,11.5494795860732,23.0771196676919,6.48112253281072,-0.0989585609599004,-1.37938961982727,0,6.04737217904628,1,0.81354253318096,0
"Togo",2019,0.0355987055016181,17.3148258641754,25.266409116601,5.79210639083983,0.674652770077436,114.05,5.14145636222683,22.6488910917864,6.72400477494083,2.4228408160517,-0.757438039779663,0,1e-20,0,1.02638238463613,0.02
"Tajikistan",2019,0.027027027027027,20.6203383233119,28.6174773725968,3.57124334533948,0.572702534276166,153.16,6.97792366350408,23.1160303011665,7.06653442039815,4.99743636034486,-1.31465756893158,0,8.81729778386658,0,-0.863228142702715,0.206859720049869
"Tunisia",2019,-0.105,124.435922096865,42.7684552874733,3.42843543095098,6.72007532863799,104.26,4.42772504166501,24.6220104760924,8.31749218927259,0.607548216589834,-0.0417066819965839,0,1e-20,0,0.492482477133019,0.13
"Tanzania",2019,0.0088339222614841,216.25547468718,188.620734879592,3.10559562951061,3.4642805799902,105.58,0.86354716543397,24.8236506421925,6.94650520637827,2.66781708219399,-0.60775876045227,0,8.51719319141624,0,1.48739045074506,0.22637140347059
"Uganda",2019,0.0131578947368421,296.00899563234,338.364229173542,4.42276370816556,2.867588034469,118.45,2.28340889224759,24.4020961436981,6.82657035778905,2.88570892180931,-0.645977771282196,0,11.2721269784173,0,1.21511318981164,0.73
"Ukraine",2019,0.148837209302326,99.4075583036676,112.880692266053,1.35857904051964,7.88671745611133,109.33,4.70999463445333,25.3476906450721,7.79384852813929,3.79372391176472,-0.414496337994933,0,1e-20,0,-1.74036518821082,0.28
"Zimbabwe",2019,0.00447761194029847,1.00978097231784,3.15406431222044,0.0452545291086402,255.304990757856,105.74,2.1159842871124,23.7495796248765,7.20265344248896,-8.17732035157181,-1.30893268585205,0,15.7470754468832,0,-0.846112275197076,0.106035536884705
"Afghanistan",2020,-0.0954861111111111,271.904336564334,302.143333907016,16.3723272155027,6.27803051754573,112.3,0,23.7496222249598,6.27126232577683,-5.36466592959428,-1.48028697967529,0,10.6936706956077,1,0.769341090627942,0.117500967176142
"Albania",2020,0.0889487870619947,20.6902726864227,24.1962166148943,5.19989084252612,1.62088661717011,105.72,5.72051619344393,23.2521488882379,8.39359195943477,-2.74523867757104,-0.159136842191219,0,1e-20,0,-0.45219459698606,0.13
"Argentina",2020,0,2.2986090532433,7.94799948543144,0.102461751332745,2.65376392253382,108.57,0.711660439551943,26.9671887151557,9.33667801136674,-10.7702732277494,-0.163596713542938,0,10.5461831896,0,-2.29823161493399,0.459296552577536
"Azerbaijan",2020,0.0833333333333332,8.70117685266772,7.49465410523441,0.908648778199074,2.75980947008127,122.2,3.68515410015234,24.6611317932482,8.53376713259219,-4.95270173869491,-0.768184915184974,0,1e-20,0,-1.18295088931376,0.23
"Benin",2020,0.0273556231003039,108.375550209447,126.801163282726,6.74799396938258,3.02272119663769,113.88,7.83339131421165,23.4128505096215,7.06022652067115,0.951937860885238,-0.330447122454643,0,8.85366542803745,0,-0.955949255580733,0.05
"Bangladesh",2020,-0.0126984126984127,290.933552303777,253.382433553792,1.85617773944947,5.69107474746211,115.91,0,26.3099629231742,7.37394105966921,2.27110129405703,-0.805420684814452,0,15.5108088685993,0,-0.181364476517287,3.4
"Bosnia and Herzegovina",2020,-0.0869565217391305,16.373023347384,16.0603444270474,4.97744418546457,2.31778245333409,115.06,9.65321324120803,23.6200565399547,8.6050611334892,-1.77870388670868,-0.507711872458459,0,9.61580548008435,0,-0.712421446670186,0.18
"Brazil",2020,-0.112676056338028,94.1689916303718,69.6296905849625,0.159196659554874,3.21176803803376,111.97,0.600811554741885,28.1963670766683,9.01864316239749,-3.91800417154039,-0.189713691174984,0,9.7503946464023,1,-1.3331619094892,0.19
"Botswana",2020,-0.0169491525423729,6.47631025654085,0.882738742846314,1.06275864416326,1.8903591682421,96.61,5.75768873849511,23.4176824213031,8.66749048093082,-10.4026309073442,0.435586839914322,0,1e-20,0,0.501249126704027,0.06
"Cote d'Ivoire",2020,-0.0340314136125654,166.978500401415,236.943601479016,3.54743590448601,2.42500656821815,119.18,3.78321802022638,24.8079589884576,7.70360671434215,-1.79502043398364,-0.532317966222763,0,9.833976689772,0,-1.38719016665976,0.183676542103603
"Cameroon",2020,0.0105263157894737,160.392202796809,165.392085484569,4.4826817732769,2.43760882182236,103.53,3.47155016860964,24.3502578407189,7.25793894595997,-2.42243441822372,-1.05566438436508,0,10.1811950438407,1,-1.10414093025805,0.173723860086579
"Colombia",2020,-0.0754716981132075,184.172751299337,214.330209611196,1.45022452634911,2.52663500084706,108.71,2.13631210367068,26.4213979641734,8.67542226716418,-8.54039537725433,-0.073415222391486,0,10.9440645724511,1,-2.04423399202645,0.19
"Costa Rica",2020,-0.0551724137931035,2.96031073793878,7.2158017429036,1.13704013408378,0.724911478131376,99.21,3.19513324571173,24.8444341068268,9.39516284831228,-4.99410158295288,0.591054689884186,0,1e-20,0,0.578220724495885,0.87
"Dominican Republic",2020,-0.0456273764258555,43.5629174442014,177.136733939059,1.6078426283885,3.78103179915517,112.34,3.78703012875158,25.145559114807,8.93218382996544,-7.71905867915002,-0.188974670320749,0,1e-20,0,-0.351501977226286,0.52627621432473
"Algeria",2020,0,19.0089315435697,17.2989384718383,0.127954889903907,2.41513094083414,112.5,0,25.9817285885009,8.39456883663738,-6.63165918655454,-0.896689844131469,0,1e-20,0,-1.57593020909851,0.29072159925379
"Ecuador",2020,-0.116040955631399,558.284877835976,1028.53140634737,1.8261994944332,-0.338872392562139,96.47,2.4504053340018,25.2662549674198,8.5834937288252,-10.5085169022973,-0.479994090087712,0,5.66988092298052,0,-0.948928892999022,0.33
"Egypt",2020,0.108974358974359,130.622616151913,112.292857542637,0.616502851055001,5.04493288977539,104.38,3.21352081920772,26.7448061998285,8.25212918178815,1.7709687318852,-0.726151561737061,0,9.92329017983231,0,4.04414189212415,0.15
"Ethiopia",2020,0.0276338514680484,584.974613485413,517.900797724699,2.90893246788601,20.3563468559061,119.74,2.71396811929304,25.2778979777562,6.69858309685078,3.28084798420211,-0.679832911491394,0,14.0224060211163,1,0.420575002262097,0.13
"Georgia",2020,-0.0365535248041777,51.4033886888493,41.0231896315106,10.2723101054516,5.2024648897534,116.34,6.63874205886127,23.5766509397329,8.44668687235555,-6.35478715206467,0.519376596808434,0,8.5434455625603,0,-2.03753499936269,0.3
"Ghana",2020,0.0329113924050632,101.826738683743,123.924487290653,2.34139209261309,9.88728956269944,122.4,0,24.8629985495589,7.57613038895207,-1.5416365263868,0.00387866199016571,0,5.29831736654804,0,-0.940001404361743,0.154711823022546
"Gambia",2020,-0.0313075506445673,10.0590356633376,11.9451617697267,14.4087520322765,5.93127636562441,63.22,12.0668638405427,21.246484144981,6.4855144203466,-1.95308366905797,-0.513312739133835,0,1e-20,0,2.13016909140238,0.39
"Guatemala",2020,-0.0973451327433628,64.1250056856905,73.5445369372757,1.45086839264839,3.21444062197345,105.99,4.66440019361894,24.964969282767,8.3246136501896,-3.27332196778804,-0.718950259685517,0,9.90698144179038,0,1.71023190687799,0.17
"Honduras",2020,-0.114914425427873,55.7545685257436,59.3774835775681,6.22398790270217,3.46841177951184,106.55,7.78259530319986,23.8213859334039,7.69118751726682,-10.4305071089027,-0.751455813646316,0,9.78131991856192,0,1.56346895638492,0.15
"Indonesia",2020,0.171428571428571,137.009135601279,374.950965732249,0.720920497080595,1.9209680056685,110.75,1.83876711680751,27.6583017852777,8.23751146651281,-2.88509409342301,-0.0367609202861789,0,14.1441478960553,0,1.28583472792206,0.29
"Iran",2020,-0.0467980295566502,2.56228445713928,2.07858582855773,0.0258398498618859,30.5941390387295,86.77,2.43494971153034,26.8297680599223,8.54501938219245,2.47089226742992,-1.19523067474365,0,12.3396196630326,1,1.61239306260644,0.14
"Jamaica",2020,-0.0567685589519651,0.946560354859992,1.34239777599748,1.82978688482135,5.2267777929352,100.83,7.09595570050951,23.3224393866901,8.47003734579756,-10.133126744459,0.182150615751743,0,1e-20,0,0.335702769204728,2.05
"Kenya",2020,-0.0512422360248447,599.92098858709,624.242959399856,4.58698394698226,5.40516207933392,125.82,3.44044349170523,25.154500861974,7.38802008436423,-2.25697950274444,-0.542621338367462,0,15.4852257377766,1,2.0040550366063,0.28
"Cambodia",2020,-0.0566893424036281,105.771393512158,103.976251835463,5.61374913847652,2.9402951426397,110.34,7.64440645457026,23.8598224777886,7.24722206674031,-4.21365375538406,-0.94078824520111,0,1e-20,0,-0.870920415876235,0.37
"Libya",2020,-0.0476190476190475,4.65685337402193,5.93966515669622,0.426797811419517,1.44703656998741,104.88,0,24.0151248411361,8.30440482217503,-58.8497747099143,-1.78073599338531,0,1e-20,0,-0.269725309509288,0.380615644568311
"Sri Lanka",2020,-0.171052631578947,47.5373303784249,40.0465134791386,1.47955615264614,6.15394508391738,108.5,2.54912204598851,25.2527624713166,8.34989807275109,-5.12926312074451,-0.138990565389395,0,12.8313584570699,0,-0.803355309079378,0.51
"Moldova",2020,0.0109090909090909,32.7692152922699,32.4267282608213,6.99402558533943,3.76597122245351,81.46,9.01924757223082,22.8518796879749,8.06743661337088,-7.26326976771907,-0.33470292147249,0,1e-20,0,-1.06247157944394,0.41
"Maldives",2020,0,4.26657984450648,2.69752841016339,10.3817004623145,-1.36977425569811,107.4,11.0861697986833,22.0276969906781,8.87686666902819,-34.2038639987036,-0.337199464440346,0,1e-20,0,0.238191770302674,0.462031267595797
"Mexico",2020,-0.0630252100840336,45.7670896680173,7.78520945478854,0.237681529020239,3.39683415570006,112.74,1.90678872361134,27.7872933841178,9.13551439548336,-9.28666749671056,-0.375416400469839,0,11.4626842485335,0,-0.87723959832058,0.2
"North Macedonia",2020,-0.229166666666667,11.8106769485317,17.443547090046,4.99132036897509,1.20007348888487,102.72,8.34141429671737,23.0898644941315,8.65586349369011,-3.65436823824773,-0.0159558262675999,0,1e-20,0,0.145639846172907,0.57
"Montenegro",2020,-0.0465116279069767,6.41854501255476,6.58890263885166,8.00720329675752,-0.255655699848551,102.84,13.0876169248155,22.1215238746748,8.78194488149917,-15.2084745840286,0.0553409539163112,0,1e-20,0,-0.259969438893506,0.72
"Mauritania",2020,-0.147632311977716,55.9170136075397,72.633394425147,6.82436480661791,2.3856948845632,108.39,12.3410996976651,22.689736281324,7.37045859693457,-2.90235981873887,-0.795851123332977,0,14.1661547534408,0,-0.262001288897478,0.160643378250222
"Mauritius",2020,-0.169082125603865,6.65433899656961,4.26124251098534,5.62278270884335,2.5808007718283,80.3,7.69284004479549,23.1958915520395,9.14450761196262,-14.5484955921362,0.81382160782814,0,1e-20,0,0.620281231451009,1.4
"Malawi",2020,-0.0139593908629443,119.021476502002,131.690616394266,7.51004261330183,8.62551469650552,137.83,3.04844162733058,23.1124946893308,6.33289418759088,-1.8515997803496,-0.454128097184002,0,7.71868549519847,0,0.0228821711928816,0.100262089851337
"Malaysia",2020,0.0132450331125827,1.78446578639137,1.69504238537704,0.0246476650357415,-1.1387021539305,102.84,5.27390966886392,26.5659591082074,9.24789888516407,-6.58445333067471,0.467011532187463,0,9.99346535865436,0,0.90549651427563,0.88
"Namibia",2020,-0.0212765957446809,10.1159777169877,14.965029790542,2.93943874782103,2.20938236933469,95.9,7.75450413507555,23.0588198863469,8.33138893252998,-9.66882120600128,0.24531465806067,0,13.2303205189094,0,0.165768983856412,0.06
"Nigeria",2020,-0.13588110403397,365.996923461253,371.610175300861,0.513467777067194,13.2460234276597,112.64,0,26.9383384470828,7.78371698445508,-4.1620592907919,-0.942640995979308,0,12.1741949066322,1,-1.07556431152319,1.66997060317625
"Nepal",2020,-0.076923076923077,86.5120131822709,71.9570654731155,4.78041319015615,5.05236655289212,120.46,8.72981576507002,24.1204575171122,6.92570119420651,-4.08656859188451,-0.583023926615715,0,11.6756988620884,0,2.40992697258078,0.24
"Pakistan",2020,-0.711267605633803,188.994407296169,195.874191551824,1.25885734862214,9.73999313898155,115.98,2.33391573538266,26.6055126290803,7.36418572856209,-2.97029464978425,-0.756502711772919,0,14.2603149619381,0,0.869614021628389,0.65
"Peru",2020,-0.0645879732739421,315.783614713648,257.067057043775,1.65596905674747,2.00241205759292,118.74,2.64298606192698,25.9782007374082,8.65698996983294,-12.2166865947607,-0.0970699965953828,0,9.00589589809446,0,-1.13738758094895,0.13
"Paraguay",2020,-0.126760563380282,29.402646613879,45.0649687571361,3.09077804566959,1.76751592356698,116.83,2.33167140886027,24.4206970309446,8.71528825237344,-2.14847789745059,-0.388873998820782,0,1e-20,0,-2.52957182541649,0.2
"Senegal",2020,0.0512820512820514,150.782665356708,162.910715453396,8.9422471352161,2.54314685681652,183.45,9.7781777291513,23.8528038575738,7.2378119475685,-1.34214592481055,-0.0885860074311497,0,12.7278382093345,0,2.60613713750466,0.25
"Sierra Leone",2020,-0.0277108433734939,38.2878985349703,23.1033063423047,11.1981814877012,13.4468711101052,91.46,0,22.3345096840225,6.41073084614684,-4.19655104811287,-0.649950873851777,0,1e-20,0,0.698126046047066,0.182565131756409
"El Salvador",2020,-0.0687203791469194,23.8179108626668,11.078971488265,4.54202441175562,-0.371590212324095,98.27,9.86865617832906,23.890635769904,8.23573005421667,-8.07626916563888,-0.325669258832932,0,1e-20,0,1.28085957389767,0.683704098960878
"Serbia",2020,0.04,54.6849959503427,61.6146304360275,3.38432055990017,1.57553290083415,110.92,4.99969985235134,24.5344438004741,8.78753850559621,-0.2409239589782,-0.131401189416647,0,7.64969262371151,0,-0.0678092003358783,0.51
"Chad",2020,0.00524246395806018,176.701850283509,239.951110715107,8.32458525526668,4.4641443723286,121.32,13.6945449453393,23.060990217296,6.43338775181846,-4.66133902000324,-1.3590616941452,0,10.5168878150058,1,-0.863972294231887,0.02
"Togo",2020,0.0553691275167786,25.266409116601,29.7568129488935,8.0789125723149,1.69928463299408,116.4,5.79285172120522,22.6686168045434,6.71981829748023,-0.417772638015364,-0.710270202159881,0,10.9508065468167,0,-1.41027095919484,0.150825054403539
"Tajikistan",2020,0.00347222222222227,28.6174773725968,19.5862581952207,6.33664836895179,2.61405207443732,156,7.20053936900692,23.1590898013122,7.08774965085597,2.1441873382557,-1.24067566394806,0,7.89729647259588,0,-1.15643890601679,0.134693166853115
"Tunisia",2020,-0.131221719457013,42.7684552874733,59.6074734660825,4.04292545734777,5.63415115897625,122.9,5.28109693280795,24.5321751936716,8.21837107512801,-9.43669835870003,-0.0362894460558892,0,10.5966347330961,0,-0.50202184100244,0.13
"Tanzania",2020,-0.00356506238859172,188.620734879592,133.630226137109,3.34220639049744,3.29029062798325,112.05,1.13639711028178,24.8433744880177,6.93625708127599,-1.01958280878104,-0.637430566549301,0,11.0833879269187,0,2.37841819414899,0.157662686451319
"Uganda",2020,0.0253333333333334,338.364229173542,389.196549445927,6.16610808990285,3.31332289544502,139.38,2.56855847986094,24.4311820809739,6.82232820761225,-0.423316496776323,-0.645213782787323,0,11.7867621306,0,1.60341421416698,0.124955174147421
"Ukraine",2020,-0.0874316939890709,112.880692266053,109.36020812518,2.07066078946933,2.73249209419427,99.24,5.62155100814198,25.3094402983216,7.76234086774278,-3.10165858921107,-0.42630660533905,0,10.950244985662,0,-1.07108305335051,0.28
"Zimbabwe",2020,-0.0464767616191903,3.15406431222044,3.76202352564416,0.0535100606606578,557.201817362051,110.34,5.65826628966643,23.6681857060544,7.10094840656331,-9.67040477679424,-1.30423052310943,0,15.7470319695675,0,0.580718395584959,0.32545920593621
